configuracion,tablero_indice,repeticion,estado_inicial,estado_final,h_inicial,h_final,evaluaciones,resuelto,truncada,longitud_solucion,longitud_optima,estado_partida,cantidad_intentos,resuelto_sin_reinicio
temple_mejor,20,8,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,1096,True,False,602.0,24,,,
temple_mejor,21,8,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,1468,True,False,831.0,21,,,
temple_mejor,22,8,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,2353,True,False,1227.0,23,,,
temple_mejor,23,8,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,5392,True,False,2784.0,22,,,
temple_mejor,24,8,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,1106,True,False,608.0,22,,,
temple_mejor,25,8,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,851,True,False,450.0,22,,,
temple_mejor,26,8,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,2866,True,False,1503.0,23,,,
temple_mejor,27,8,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,1116,True,False,600.0,22,,,
temple_mejor,28,8,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,5750,True,False,2984.0,26,,,
temple_mejor,29,8,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,1553,True,False,808.0,26,,,
temple_mejor,0,9,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,9242,True,False,4756.0,22,,,
temple_mejor,1,9,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,2529,True,False,1350.0,28,,,
temple_mejor,2,9,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,354,True,False,197.0,21,,,
temple_mejor,3,9,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,2319,True,False,1205.0,17,,,
temple_mejor,4,9,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,2237,True,False,1162.0,20,,,
temple_mejor,5,9,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,983,True,False,524.0,16,,,
temple_mejor,6,9,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,1884,True,False,1002.0,26,,,
temple_mejor,7,9,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,1572,True,False,850.0,22,,,
temple_mejor,8,9,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,1019,True,False,543.0,25,,,
temple_mejor,9,9,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,8791,True,False,4472.0,22,,,
temple_mejor,10,9,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,651,True,False,369.0,27,,,
temple_mejor,11,9,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,2773,True,False,1500.0,16,,,
temple_mejor,12,9,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,2172,True,False,1138.0,18,,,
temple_mejor,13,9,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,3044,True,False,1620.0,24,,,
temple_mejor,14,9,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,8799,True,False,4356.0,18,,,
temple_mejor,15,9,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,1783,True,False,996.0,26,,,
temple_mejor,16,9,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,2101,True,False,1098.0,22,,,
temple_mejor,17,9,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,984,True,False,519.0,23,,,
temple_mejor,18,9,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,1548,True,False,838.0,24,,,
temple_mejor,19,9,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,648,True,False,347.0,27,,,
temple_mejor,20,9,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,856,True,False,460.0,24,,,
temple_mejor,21,9,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,4317,True,False,2249.0,21,,,
temple_mejor,22,9,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,1403,True,False,765.0,23,,,
temple_mejor,23,9,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,1468,True,False,782.0,22,,,
temple_mejor,24,9,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,2772,True,False,1432.0,22,,,
temple_mejor,25,9,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,1525,True,False,836.0,22,,,
temple_mejor,26,9,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,1961,True,False,1035.0,23,,,
temple_mejor,27,9,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,843,True,False,466.0,22,,,
temple_mejor,28,9,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,4901,True,False,2506.0,26,,,
temple_mejor,29,9,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,4302,True,False,2222.0,26,,,
